episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,episode_co2,co2_per_veh,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
111,250,GAT-DQN,0.4828861176470588,0.6650602409638554,33300,300.0,9,0.001,0.99,-0.7185921458179543,15.114351851851852,469,54.22601279317697,97009939.68542379,206844.22107766266,300.0,0.4558439275622368,0.0,0.0,0.0,0.0
112,250,GAT-DQN,0.4782272941176471,0.6674698795180722,33600,300.0,9,0.001,0.99,-0.686637395996138,17.139629629629628,412,59.24029126213592,92696048.45947866,224990.40888222976,300.0,0.5204793295512596,0.0,0.0,0.0,0.0
113,250,GAT-DQN,0.47356847058823526,0.6698795180722892,33900,300.0,9,0.001,0.99,-0.7059768081547019,14.803703703703704,527,56.98292220113852,95306869.10088466,180847.9489580354,300.0,0.46469930810232957,0.0,0.0,0.0,0.0
114,250,GAT-DQN,0.46890964705882354,0.672289156626506,34200,300.0,9,0.001,0.99,-0.6896460408074674,15.83388888888889,492,59.573170731707314,93102215.50900814,189232.14534351247,300.0,0.48301253577073416,0.0,0.0,0.0,0.0
115,250,GAT-DQN,0.4642508235294117,0.6746987951807228,34500,300.0,9,0.001,0.99,-0.7317136847796816,17.306944444444447,460,55.35434782608696,98781347.44525696,214742.0596636021,300.0,0.45700154225031536,0.0,0.0,0.0,0.0
116,250,GAT-DQN,0.4595920000000001,0.6771084337349398,34800,300.0,9,0.001,0.99,-0.7204212753322464,17.01324074074074,462,52.55844155844156,97256872.16985333,210512.71032435785,300.0,0.49381564733882743,0.0,0.0,0.0,0.0
117,250,GAT-DQN,0.4549331764705883,0.6795180722891567,35100,300.0,9,0.001,0.99,-0.8371431561235253,18.352962962962966,524,57.57251908396947,113014326.0766758,215676.1948028164,300.0,0.5026771166423957,0.0,0.0,0.0,0.0
118,250,GAT-DQN,0.45027435294117646,0.6819277108433734,35400,300.0,9,0.001,0.99,-0.7380796079174444,19.158981481481483,380,48.17631578947368,99640747.06885491,262212.4922864603,300.0,0.43564585310717424,0.0,0.0,0.0,0.0
119,250,GAT-DQN,0.44561552941176474,0.6843373493975904,35700,300.0,9,0.001,0.99,-0.7100707119705589,16.20675925925926,498,58.70281124497992,95859546.11602525,192489.0484257535,300.0,0.4449722667783499,0.0,0.0,0.0,0.0
120,250,GAT-DQN,0.4409567058823529,0.6867469879518072,36000,300.0,9,0.001,0.99,-0.6758716788597925,14.36888888888889,439,52.69476082004556,91242676.64607196,207842.08803205457,300.0,0.463437536880374,0.0,0.0,0.0,0.0
121,250,GAT-DQN,0.4362978823529412,0.689156626506024,36300,300.0,9,0.001,0.99,-0.7344533824096128,16.533425925925926,465,60.1505376344086,99151206.62529765,213228.40134472612,300.0,0.44512691654264924,0.0,0.0,0.0,0.0
122,250,GAT-DQN,0.4316390588235294,0.691566265060241,36600,300.0,9,0.001,0.99,-0.6785994945185698,17.171944444444442,457,56.822757111597376,91610931.76000687,200461.55746172182,300.0,0.5312210922688245,0.0,0.0,0.0,0.0
123,250,GAT-DQN,0.42698023529411766,0.6939759036144578,36900,300.0,9,0.001,0.99,-0.6828908414315268,16.334074074074074,415,48.908433734939756,92190263.59325592,222145.2134777251,300.0,0.47062826447188855,0.0,0.0,0.0,0.0
124,250,GAT-DQN,0.42232141176470583,0.6963855421686747,37200,300.0,9,0.001,0.99,-0.7145070583858476,14.504814814814814,464,53.484913793103445,96458452.88208945,207884.59672864105,300.0,0.4489469050616026,0.0,0.0,0.0,0.0
125,250,GAT-DQN,0.4176625882352941,0.6987951807228916,37500,300.0,9,0.001,0.99,-0.6457680542988047,14.473611111111113,487,59.30800821355236,87178687.33033858,179011.67829638312,300.0,0.46641420178115367,0.0,0.0,0.0,0.0
126,250,GAT-DQN,0.4130037647058824,0.7012048192771085,37800,300.0,9,0.001,0.99,-0.7143568154965065,16.520555555555557,465,59.86666666666667,96438170.09202835,207393.91417640506,300.0,0.46938816162447133,0.0,0.0,0.0,0.0
127,250,GAT-DQN,0.4083449411764706,0.7036144578313253,38100,300.0,9,0.001,0.99,-0.7001937980950796,17.354444444444443,442,54.386877828054295,94526162.74283564,213860.09670324807,300.0,0.4284634444117546,0.0,0.0,0.0,0.0
128,250,GAT-DQN,0.40368611764705886,0.7060240963855422,38400,300.0,9,0.001,0.99,-0.7442547703348303,16.089166666666667,466,60.52145922746781,100474393.99520208,215610.2875433521,300.0,0.4516320107380549,0.0,0.0,0.0,0.0
129,250,GAT-DQN,0.39902729411764704,0.708433734939759,38700,300.0,9,0.001,0.99,-0.7640789064994317,18.231481481481485,416,51.28125,103150652.37742326,247958.2989841905,300.0,0.5058735006302595,0.0,0.0,0.0,0.0
130,250,GAT-DQN,0.3943684705882353,0.7108433734939759,39000,300.0,9,0.001,0.99,-0.7408391110490982,16.610833333333332,442,54.3710407239819,100013279.99162841,226274.38912133125,300.0,0.4609494498372078,0.0,0.0,0.0,0.0
131,250,GAT-DQN,0.3897096470588235,0.7132530120481928,39300,300.0,9,0.001,0.99,-0.6410214629327191,14.082129629629629,456,57.021929824561404,86537897.49591702,189776.09099981803,300.0,0.4472283364584049,0.0,0.0,0.0,0.0
132,250,GAT-DQN,0.3850508235294118,0.7156626506024096,39600,300.0,9,0.001,0.99,-0.6291963223145006,14.628981481481482,442,51.997737556561084,84941503.5124575,192175.34731325228,300.0,0.4353549146403869,0.0,0.0,0.0,0.0
133,250,GAT-DQN,0.38039199999999995,0.7180722891566265,39900,300.0,9,0.001,0.99,-0.7616743147127465,16.71990740740741,493,59.750507099391484,102826032.48622066,208572.07400856118,300.0,0.5261569115519523,0.0,0.0,0.0,0.0
134,250,GAT-DQN,0.37573317647058824,0.7204819277108434,40200,300.0,9,0.001,0.99,-0.7837663330430797,19.537685185185182,429,62.15384615384615,105808454.96081582,246639.75515341683,300.0,0.47662506831188994,0.0,0.0,0.0,0.0
135,250,GAT-DQN,0.3710743529411765,0.7228915662650603,40500,300.0,9,0.001,0.99,-0.8116102786059599,20.037592592592592,416,52.67548076923077,109567387.61180466,263383.14329760737,300.0,0.42516033922632535,0.0,0.0,0.0,0.0
136,250,GAT-DQN,0.3664155294117647,0.7253012048192771,40800,300.0,9,0.001,0.99,-0.8168605873173742,18.12342592592593,453,58.18984547461368,110276179.2878458,243435.27436610553,300.0,0.43014490510026615,0.0,0.0,0.0,0.0
137,250,GAT-DQN,0.361756705882353,0.727710843373494,41100,300.0,9,0.001,0.99,-0.6572047006606616,15.862962962962962,439,59.84738041002278,88722634.58918943,202101.67332389392,300.0,0.426438610330224,0.0,0.0,0.0,0.0
138,250,GAT-DQN,0.35709788235294115,0.7301204819277108,41400,300.0,9,0.001,0.99,-0.7160678152423213,15.33009259259259,452,53.36504424778761,96669155.05771343,213869.81207458724,300.0,0.4671926870197058,0.0,0.0,0.0,0.0
139,250,GAT-DQN,0.35243905882352944,0.7325301204819277,41700,300.0,9,0.001,0.99,-0.7433323212245664,18.316388888888888,416,52.30048076923077,100349863.36531636,241225.63308970278,300.0,0.45002937068541843,0.0,0.0,0.0,0.0
140,250,GAT-DQN,0.3477802352941176,0.7349397590361446,42000,300.0,9,0.001,0.99,-0.72448660788574,15.233611111111113,491,57.44399185336049,97805692.0645747,199196.928848421,300.0,0.4418029506256183,0.0,0.0,0.0,0.0
141,250,GAT-DQN,0.3431214117647059,0.7373493975903614,42300,300.0,9,0.001,0.99,-0.685236068619585,15.65064814814815,426,52.03755868544601,92506869.26364392,217152.27526676978,300.0,0.44002372143169244,0.0,0.0,0.0,0.0
142,250,GAT-DQN,0.33846258823529407,0.7397590361445783,42600,300.0,9,0.001,0.99,-0.7244417149327863,15.688240740740742,443,56.77426636568849,97799631.51592623,220766.66256416755,300.0,0.42935005178054175,0.0,0.0,0.0,0.0
143,250,GAT-DQN,0.33380376470588236,0.7421686746987952,42900,300.0,9,0.001,0.99,-0.7327781808230425,16.321018518518517,514,63.429961089494164,98925054.41111074,192461.19535235554,300.0,0.47559673301875593,0.0,0.0,0.0,0.0
144,250,GAT-DQN,0.32914494117647064,0.7445783132530122,43200,300.0,9,0.001,0.99,-0.7370150714496067,16.24240740740741,486,58.60699588477366,99497034.64569694,204726.40873600193,300.0,0.4123372373978297,0.0,0.0,0.0,0.0
145,250,GAT-DQN,0.3244861176470589,0.7469879518072289,43500,300.0,9,0.001,0.99,-0.7671263666769405,16.53398148148148,457,59.14442013129103,103562059.50138697,226612.82166605463,300.0,0.43789738215506074,0.0,0.0,0.0,0.0
146,250,GAT-DQN,0.3198272941176471,0.7493975903614458,43800,300.0,9,0.001,0.99,-0.7810122457198067,19.274444444444445,401,53.907730673316706,105436653.17217404,262934.2971874664,300.0,0.41241557051738104,0.0,0.0,0.0,0.0
147,250,GAT-DQN,0.31516847058823527,0.7518072289156627,44100,300.0,9,0.001,0.99,-0.7105673349435064,15.765462962962966,490,62.39387755102041,95926590.21737318,195768.55146402688,300.0,0.4456500144054492,0.0,0.0,0.0,0.0
148,250,GAT-DQN,0.31050964705882356,0.7542168674698795,44400,300.0,9,0.001,0.99,-0.6452211203631548,14.158703703703704,454,52.680616740088105,87104851.24902591,191860.90583485883,300.0,0.416184667100509,0.0,0.0,0.0,0.0
149,250,GAT-DQN,0.30585082352941173,0.7566265060240964,44700,300.0,9,0.001,0.99,-0.716065201327252,18.049074074074074,412,50.228155339805824,96668802.17917928,234633.01499800797,300.0,0.4958288551370303,0.0,0.0,0.0,0.0
150,250,GAT-DQN,0.301192,0.7590361445783133,45000,300.0,9,0.001,0.99,-0.691076606371997,14.88361111111111,498,59.299196787148595,93295341.86021964,187340.0438960234,300.0,0.43261078372597694,0.0,0.0,0.0,0.0
151,250,GAT-DQN,0.2965331764705882,0.7614457831325301,45300,300.0,9,0.001,0.99,-0.6233122471152381,14.95351851851852,399,51.290726817042604,84147153.36055723,210895.12120440407,300.0,0.45119503763814767,0.0,0.0,0.0,0.0
152,250,GAT-DQN,0.2918743529411765,0.763855421686747,45600,300.0,9,0.001,0.99,-0.7261790025037741,15.887777777777776,515,62.574757281553396,98034165.3380094,190357.6025980765,300.0,0.4336398986230294,0.0,0.0,0.0,0.0
153,250,GAT-DQN,0.28721552941176465,0.766265060240964,45900,300.0,9,0.001,0.99,-0.6224672746204585,13.534722222222223,448,54.21205357142857,84033082.07376197,187573.84391464727,300.0,0.437894395912687,0.0,0.0,0.0,0.0
154,250,GAT-DQN,0.28255670588235304,0.7686746987951807,46200,300.0,9,0.001,0.99,-0.76136716415143,16.936666666666667,473,61.56025369978858,102784567.16044272,217303.52465209877,300.0,0.4477730888376633,0.0,0.0,0.0,0.0
155,250,GAT-DQN,0.2778978823529412,0.7710843373493976,46500,300.0,9,0.001,0.99,-0.7712862361491554,18.024722222222223,429,55.67132867132867,104123641.88013607,242712.45193504912,300.0,0.4321185910701752,0.0,0.0,0.0,0.0
156,250,GAT-DQN,0.2732390588235294,0.7734939759036145,46800,300.0,9,0.001,0.99,-0.7199798482204901,19.014166666666668,397,50.957178841309826,97197279.50976609,244829.4194200657,300.0,0.4584328425178925,0.0,0.0,0.0,0.0
157,250,GAT-DQN,0.2685802352941177,0.7759036144578313,47100,300.0,9,0.001,0.99,-0.7461625145282985,19.702962962962964,405,52.0,100731939.46132039,248720.83817609973,300.0,0.46160881958901884,0.0,0.0,0.0,0.0
158,250,GAT-DQN,0.26392141176470585,0.7783132530120482,47400,300.0,9,0.001,0.99,-0.6605073303110157,14.092962962962964,438,55.02054794520548,89168489.59198721,203581.02646572422,300.0,0.417963053882122,0.0,0.0,0.0,0.0
159,250,GAT-DQN,0.25926258823529413,0.7807228915662651,47700,300.0,9,0.001,0.99,-0.8017517253611238,18.816203703703703,423,52.43735224586288,108236482.92375147,255878.21022163468,300.0,0.4294068322579066,0.0,0.0,0.0,0.0
160,250,GAT-DQN,0.2546037647058823,0.7831325301204819,48000,300.0,9,0.001,0.99,-0.6356201927658516,14.169537037037038,435,51.54022988505747,85808726.02338986,197261.43913422956,300.0,0.5950639462471008,0.0,0.0,0.0,0.0
161,250,GAT-DQN,0.2499449411764706,0.7855421686746988,48300,300.0,9,0.001,0.99,-0.6416793334973542,14.116296296296296,464,52.952586206896555,86626710.02214283,186695.4957373768,300.0,0.4532354451219241,0.0,0.0,0.0,0.0
162,250,GAT-DQN,0.24528611764705877,0.7879518072289158,48600,300.0,9,0.001,0.99,-0.7381228511233177,20.137592592592593,398,48.79899497487437,99646584.90164803,250368.303772985,300.0,0.47022755682468415,0.0,0.0,0.0,0.0
163,250,GAT-DQN,0.24062729411764716,0.7903614457831325,48900,300.0,9,0.001,0.99,-0.6939613082955839,16.05212962962963,418,54.026315789473685,93684776.61990379,224126.25985622915,300.0,0.4596898732086023,0.0,0.0,0.0,0.0
164,250,GAT-DQN,0.23596847058823534,0.7927710843373494,49200,300.0,9,0.001,0.99,-0.6565055086668754,15.1675,437,56.03203661327231,88628243.67002827,202810.6262472043,300.0,0.4839940304060777,0.0,0.0,0.0,0.0
165,250,GAT-DQN,0.23130964705882362,0.7951807228915663,49500,300.0,9,0.001,0.99,-0.7236261560403409,16.122222222222224,473,58.67019027484144,97689531.06544586,206531.77815104832,300.0,0.46506807702283065,0.0,0.0,0.0,0.0
166,250,GAT-DQN,0.2266508235294118,0.7975903614457831,49800,300.0,9,0.001,0.99,-0.7292368847547281,14.738981481481481,468,55.77564102564103,98446979.44188835,210356.7936792486,300.0,0.40514905345936614,0.0,0.0,0.0,0.0
167,250,GAT-DQN,0.22199199999999997,0.8,50100,300.0,9,0.001,0.99,-0.714989775229235,15.030555555555557,514,58.52918287937743,96523619.65594657,187789.14329950695,300.0,0.44806814146538576,0.0,0.0,0.0,0.0
168,250,GAT-DQN,0.21733317647058825,0.8024096385542169,50400,300.0,9,0.001,0.99,-0.6679272246745863,15.635462962962963,422,52.824644549763036,90170175.3310691,213673.40125845757,300.0,0.4520630339284738,0.0,0.0,0.0,0.0
169,250,GAT-DQN,0.21267435294117643,0.8048192771084337,50700,300.0,9,0.001,0.99,-0.7508123556494791,16.28398148148148,446,53.28251121076233,101359668.01267964,227263.82962484224,300.0,0.425212054948012,0.0,0.0,0.0,0.0
170,250,GAT-DQN,0.2080155294117647,0.8072289156626506,51000,300.0,9,0.001,0.99,-0.7556767269662381,19.794814814814817,409,52.1760391198044,102016358.14044198,249428.7485096381,300.0,0.4404668687283993,0.0,0.0,0.0,0.0
171,250,GAT-DQN,0.20335670588235288,0.8096385542168676,51300,300.0,9,0.001,0.99,-0.7431160850691342,17.666018518518523,451,57.791574279379155,100320671.48433329,222440.51326903168,300.0,0.4491145080327988,0.0,0.0,0.0,0.0
172,250,GAT-DQN,0.19869788235294117,0.8120481927710843,51600,300.0,9,0.001,0.99,-0.7087835416311674,16.69675925925926,410,53.458536585365856,95685778.12020755,233379.94663465256,300.0,0.45112026619414486,0.0,0.0,0.0,0.0
173,250,GAT-DQN,0.19403905882352945,0.8144578313253013,51900,300.0,9,0.001,0.99,-0.7141495928528006,17.76703703703704,431,50.596287703016245,96410195.03512809,223689.54764530878,300.0,0.45184169270098207,0.0,0.0,0.0,0.0
174,250,GAT-DQN,0.18938023529411774,0.8168674698795181,52200,300.0,9,0.001,0.99,-0.5988424586888145,12.72398148148148,435,50.64367816091954,80843731.92299004,185847.65959308055,300.0,0.418778473585844,0.0,0.0,0.0,0.0
175,250,GAT-DQN,0.1847214117647059,0.8192771084337349,52500,300.0,9,0.001,0.99,-0.7122990292838941,19.225555555555555,375,51.178666666666665,96160368.95332582,256427.6505422022,300.0,0.436499099979798,0.0,0.0,0.0,0.0
176,250,GAT-DQN,0.18006258823529409,0.8216867469879519,52800,300.0,9,0.001,0.99,-0.7786794072682803,16.58509259259259,464,61.90948275862069,105121719.98121792,226555.43099400413,300.0,0.45834342459837596,0.0,0.0,0.0,0.0
177,250,GAT-DQN,0.17540376470588237,0.8240963855421687,53100,300.0,9,0.001,0.99,-0.7227338247628349,17.36777777777778,424,54.1438679245283,97569066.3429826,230115.72250703446,300.0,0.41515204216043156,0.0,0.0,0.0,0.0
178,250,GAT-DQN,0.17074494117647054,0.8265060240963855,53400,300.0,9,0.001,0.99,-0.772380886233909,19.238981481481478,423,50.88416075650118,104271419.6415775,246504.53815975768,300.0,0.4042462126413981,0.0,0.0,0.0,0.0
179,250,GAT-DQN,0.16608611764705883,0.8289156626506025,53700,300.0,9,0.001,0.99,-0.7960032371956824,20.753055555555555,389,52.03341902313625,107460437.0214172,276247.91008076404,300.0,0.4411891052375237,0.0,0.0,0.0,0.0
180,250,GAT-DQN,0.161427294117647,0.8313253012048192,54000,300.0,9,0.001,0.99,-0.7175348895592749,16.908333333333335,469,53.997867803837956,96867210.09050204,206539.89358316,300.0,0.47577893622219564,0.0,0.0,0.0,0.0
181,250,GAT-DQN,0.1567684705882353,0.8337349397590361,54300,300.0,9,0.001,0.99,-0.7007379321722392,16.383796296296296,432,53.31481481481482,94599620.84325218,218980.6038038245,300.0,0.42495527418951196,0.0,0.0,0.0,0.0
182,250,GAT-DQN,0.15210964705882357,0.8361445783132531,54600,300.0,9,0.001,0.99,-0.6760271685344077,14.483055555555554,482,57.53526970954357,91263667.75214508,189343.70902934665,300.0,0.43166761614382265,0.0,0.0,0.0,0.0
183,250,GAT-DQN,0.14745082352941186,0.8385542168674699,54900,300.0,9,0.001,0.99,-0.7592344263589849,17.804074074074077,434,57.08064516129032,102496647.5584629,236167.39068770254,300.0,0.4411883511890968,0.0,0.0,0.0,0.0
184,250,GAT-DQN,0.14279200000000003,0.8409638554216867,55200,300.0,9,0.001,0.99,-0.7076755038751906,15.113981481481481,487,56.82956878850103,95536193.02315105,196172.88095102887,300.0,0.4265946812927723,0.0,0.0,0.0,0.0
185,250,GAT-DQN,0.13813317647058831,0.8433734939759037,55500,300.0,9,0.001,0.99,-0.7288780123485181,15.253055555555553,497,60.79275653923541,98398531.66705011,197984.97317313906,300.0,0.4425698493172725,0.0,0.0,0.0,0.0
186,250,GAT-DQN,0.1334743529411765,0.8457831325301205,55800,300.0,9,0.001,0.99,-0.7567794419302124,17.58212962962963,488,62.00409836065574,102165224.6605786,209354.9685667594,300.0,0.4278777900338173,0.0,0.0,0.0,0.0
187,250,GAT-DQN,0.12881552941176466,0.8481927710843373,56100,300.0,9,0.001,0.99,-0.8732662000055311,21.406203703703703,480,69.88333333333334,117890937.00074682,245606.11875155586,300.0,0.43161715880036355,0.0,0.0,0.0,0.0
188,250,GAT-DQN,0.12415670588235295,0.8506024096385543,56400,300.0,9,0.001,0.99,-0.6607258902804641,13.340833333333334,462,55.316017316017316,89197995.18786281,193069.2536533827,300.0,0.42321810287733874,0.0,0.0,0.0,0.0
189,250,GAT-DQN,0.11949788235294112,0.853012048192771,56700,300.0,9,0.001,0.99,-0.6899268916954755,16.155740740740743,431,54.148491879350345,93140130.37888919,216102.39067027654,300.0,0.43206297516822817,0.0,0.0,0.0,0.0
190,250,GAT-DQN,0.1148390588235294,0.8554216867469879,57000,300.0,9,0.001,0.99,-0.7315354523706984,15.953425925925925,459,59.94117647058823,98757286.07004422,215157.48599138175,300.0,0.45307311683893203,0.0,0.0,0.0,0.0
191,250,GAT-DQN,0.11018023529411758,0.8578313253012049,57300,300.0,9,0.001,0.99,-0.7206326340261446,15.650740740740742,483,58.997929606625256,97285405.59352976,201419.0591998546,300.0,0.4239425288140774,0.0,0.0,0.0,0.0
192,250,GAT-DQN,0.10552141176470597,0.8602409638554217,57600,300.0,9,0.001,0.99,-0.7283975180208919,17.70287037037037,426,53.051643192488264,98333664.93282022,230830.1993728174,300.0,0.4389731625219186,0.0,0.0,0.0,0.0
193,250,GAT-DQN,0.10086258823529415,0.8626506024096385,57900,300.0,9,0.001,0.99,-0.7866512910948399,20.054537037037036,429,54.226107226107224,106197924.29780342,247547.60908578886,300.0,0.4461054575443268,0.0,0.0,0.0,0.0
194,250,GAT-DQN,0.09620376470588243,0.8650602409638555,58200,300.0,9,0.001,0.99,-0.7421402584778463,16.20009259259259,485,55.38556701030928,100188934.89450902,206575.12349383303,300.0,0.41878988184034827,0.0,0.0,0.0,0.0
195,250,GAT-DQN,0.0915449411764706,0.8674698795180723,58500,300.0,9,0.001,0.99,-0.7362322173387811,15.826666666666666,488,56.46311475409836,99391349.34073548,203670.79782937598,300.0,0.436651858886083,0.0,0.0,0.0,0.0
196,250,GAT-DQN,0.08688611764705878,0.8698795180722891,58800,300.0,9,0.001,0.99,-0.6874644118935039,14.88222222222222,496,60.034274193548384,92807695.60562293,187112.2895274656,300.0,0.4056117246051629,0.0,0.0,0.0,0.0
197,250,GAT-DQN,0.08222729411764707,0.8722891566265061,59100,300.0,9,0.001,0.99,-0.7609095954278678,19.225925925925928,412,52.62864077669903,102722795.38276196,249327.17325913097,300.0,0.4640068885187308,0.0,0.0,0.0,0.0
198,250,GAT-DQN,0.07756847058823524,0.8746987951807228,59400,300.0,9,0.001,0.99,-0.7611553569062087,15.96777777777778,484,56.857438016528924,102755973.1823381,212305.7297155746,300.0,0.40905759947995346,0.0,0.0,0.0,0.0
199,250,GAT-DQN,0.07290964705882352,0.8771084337349397,59700,300.0,9,0.001,0.99,-0.7068254863294294,15.308148148148147,444,52.486486486486484,95421440.65447289,214913.1546271912,300.0,0.43685282168289025,0.0,0.0,0.0,0.0
200,250,GAT-DQN,0.0682508235294117,0.8795180722891566,60000,300.0,9,0.001,0.99,-0.7339782696461814,16.261203703703703,448,53.872767857142854,99087066.40223444,221176.48750498757,300.0,0.42513277602692445,0.0,0.0,0.0,0.0
201,250,GAT-DQN,0.06359200000000009,0.8819277108433735,60300,300.0,9,0.001,0.99,-0.7037218998265292,15.359351851851851,484,57.34090909090909,95002456.47658154,196286.06710037508,300.0,0.450553722307086,0.0,0.0,0.0,0.0
202,250,GAT-DQN,0.05893317647058827,0.8843373493975903,60600,300.0,9,0.001,0.99,-0.7912660195193453,18.735370370370372,520,65.975,106820912.63511148,205424.831990599,300.0,0.44305953445533913,0.0,0.0,0.0,0.0
203,250,GAT-DQN,0.05427435294117655,0.8867469879518073,60900,300.0,9,0.001,0.99,-0.6893399620592513,15.87972222222222,452,53.991150442477874,93060894.87799902,205886.9355707943,300.0,0.44069509220619996,0.0,0.0,0.0,0.0
204,250,GAT-DQN,0.049615529411764725,0.8891566265060241,61200,300.0,9,0.001,0.99,-0.6928111706272476,14.489351851851856,510,56.78823529411765,93529508.03467843,183391.19222485967,300.0,0.40395069477458795,0.0,0.0,0.0,0.0
205,250,GAT-DQN,0.0449567058823529,0.891566265060241,61500,300.0,9,0.001,0.99,-0.739794167679241,17.59009259259259,452,57.283185840707965,99872212.63669723,220956.22264756024,300.0,0.45371234230697155,0.0,0.0,0.0,0.0
206,250,GAT-DQN,0.04029788235294118,0.8939759036144579,61800,300.0,9,0.001,0.99,-0.6344194706055368,16.89351851851852,374,47.9144385026738,85646628.53174748,229001.68056616973,300.0,0.41569661766290666,0.0,0.0,0.0,0.0
207,250,GAT-DQN,0.03563905882352936,0.8963855421686746,62100,300.0,9,0.001,0.99,-0.738561730350699,20.845648148148147,370,49.53243243243243,99705833.59734412,269475.2259387679,300.0,0.4172003272672494,0.0,0.0,0.0,0.0
208,250,GAT-DQN,0.030980235294117642,0.8987951807228916,62400,300.0,9,0.001,0.99,-0.684234816943202,15.145740740740742,499,57.721442885771545,92371700.2873323,185113.62783032525,300.0,0.41683636950949826,0.0,0.0,0.0,0.0
209,250,GAT-DQN,0.026321411764705815,0.9012048192771084,62700,300.0,9,0.001,0.99,-0.6818617922404169,17.470833333333335,395,50.1620253164557,92051341.95245634,233041.37203153505,300.0,0.46372573691109814,0.0,0.0,0.0,0.0
210,250,GAT-DQN,0.0216625882352941,0.9036144578313253,63000,300.0,9,0.001,0.99,-0.8120157356661473,20.387685185185187,428,56.81308411214953,109622124.31492971,256126.4586797423,300.0,0.39907708294689653,0.0,0.0,0.0,0.0
211,250,GAT-DQN,0.017003764705882385,0.9060240963855422,63300,300.0,9,0.001,0.99,-0.6379618776363387,14.02037037037037,450,55.37777777777778,86124853.48090562,191388.5632909014,300.0,0.4278479478259881,0.0,0.0,0.0,0.0
212,250,GAT-DQN,0.01234494117647067,0.908433734939759,63600,300.0,9,0.001,0.99,-0.7472007013006621,17.00212962962963,478,51.49790794979079,100872094.67558953,211029.48676901576,300.0,0.4263339459647735,0.0,0.0,0.0,0.0
213,250,GAT-DQN,0.01,0.9108433734939759,63900,300.0,9,0.001,0.99,-0.6430657425086992,16.601111111111113,384,49.0625,86813875.2386745,226077.80010071487,300.0,0.42231844022870063,0.0,0.0,0.0,0.0
214,250,GAT-DQN,0.01,0.9132530120481928,64200,300.0,9,0.001,0.99,-0.6626089117037528,15.717037037037038,458,63.157205240174676,89452203.08000673,195310.4870742505,300.0,0.40561392419040204,0.0,0.0,0.0,0.0
215,250,GAT-DQN,0.01,0.9156626506024097,64500,300.0,9,0.001,0.99,-0.786265312491025,17.52824074074074,477,57.34591194968554,106145817.18628836,222527.91862953533,300.0,0.4609307590375344,0.0,0.0,0.0,0.0
216,250,GAT-DQN,0.01,0.9180722891566265,64800,300.0,9,0.001,0.99,-0.7338238737778785,15.423981481481478,446,58.096412556053814,99066222.96001369,222121.57614352845,300.0,0.4528192743162314,0.0,0.0,0.0,0.0
217,250,GAT-DQN,0.01,0.9204819277108434,65100,300.0,9,0.001,0.99,-0.7456504204456184,16.968055555555555,493,64.82352941176471,100662806.76015854,204184.19221127493,300.0,0.422076612363259,0.0,0.0,0.0,0.0
218,250,GAT-DQN,0.01,0.9228915662650602,65400,300.0,9,0.001,0.99,-0.7720065511690525,18.02296296296296,457,54.1925601750547,104220884.4078222,228054.4516582543,300.0,0.39216606664160886,0.0,0.0,0.0,0.0
219,250,GAT-DQN,0.01,0.9253012048192771,65700,300.0,9,0.001,0.99,-0.7223828503118058,16.82064814814815,435,53.98390804597701,97521684.79209407,224187.78113125073,300.0,0.44064864511291185,0.0,0.0,0.0,0.0
220,250,GAT-DQN,0.01,0.927710843373494,66000,300.0,9,0.001,0.99,-0.8296426836018149,17.446666666666665,497,65.20120724346077,112001762.2862449,225355.65852363157,300.0,0.42409446808199086,0.0,0.0,0.0,0.0
221,250,GAT-DQN,0.01,0.9301204819277108,66300,300.0,9,0.001,0.99,-0.77043064979723,18.213055555555556,421,48.58432304038005,104008137.72262612,247050.20836728293,300.0,0.4512875813494126,0.0,0.0,0.0,0.0
222,250,GAT-DQN,0.01,0.9325301204819277,66600,300.0,9,0.001,0.99,-0.70169208356778,15.5525,487,59.205338809034906,94728431.28165019,194514.23261119134,300.0,0.4391829084356626,0.0,0.0,0.0,0.0
223,250,GAT-DQN,0.01,0.9349397590361446,66900,300.0,9,0.001,0.99,-0.7310867593983448,16.73064814814815,518,61.640926640926644,98696712.51877645,190534.19405169197,300.0,0.4641661103566488,0.0,0.0,0.0,0.0
224,250,GAT-DQN,0.01,0.9373493975903615,67200,300.0,9,0.001,0.99,-0.7051041660028086,16.7425,430,54.12093023255814,95189062.41037917,221369.91258227715,300.0,0.4490618710964918,0.0,0.0,0.0,0.0
225,250,GAT-DQN,0.01,0.9397590361445783,67500,300.0,9,0.001,0.99,-0.7096453839344032,16.23787037037037,495,59.567676767676765,95802126.83114444,193539.65016392816,300.0,0.47993001421292625,0.0,0.0,0.0,0.0
226,250,GAT-DQN,0.01,0.9421686746987952,67800,300.0,9,0.001,0.99,-0.8054369581147933,17.10138888888889,461,61.29501084598699,108733989.34549706,235865.48664966822,300.0,0.4789619310448567,0.0,0.0,0.0,0.0
